32, -14, 15, 18
1, -40, 1, -18
41, 12, -4, 29
7, 11, -4, 27
-64, -18, 41, -27
-6, -8, -7, -10
-13, -7, -37, 14
-19, 39, -17, -16
32, 36, -8, 14
-24, -9, 14, 25
-14, 32, 1, -36
28, 32, -3, -18
-6, -13, 10, 21
8, 1, -21, 34
-33, 7, -23, 5
-18, 17, -9, 0
46, -2, -29, 40
4, 10, -53, -10
4, 53, -33, -37
36, -2, 20, 1
11, -64, -9, 40
-16, -57, -17, 37
23, -32, -8, -46
13, -15, -14, -29
-1, -7, 0, 70
22, -25, -10, 33
-1, -32, 49, -42
33, 2, 14, -17
-7, 9, -48, 31
-40, -36, -19, 3
29, -11, -39, -20
7, 30, 24, 50
-19, -16, 39, 24
-14, -1, -25, -42
-35, 21, -21, -16
-12, -19, -4, 30
12, -20, -27, 23
-16, 24, -41, 12
-5, 39, 9, 44
14, 4, 12, -31
-30, -14, 7, -18
-34, -33, -22, 35
18, 14, -21, -17
21, 28, 46, 9
-23, -30, 12, -64
-36, 53, 8, -64
0, 51, 40, 37
-24, -14, -23, 9
-54, 18, -29, 49
-10, -5, 18, 41
-31, -10, 27, -19
-36, 18, 37, -3
1, 4, -13, -16
-29, -20, -38, 16
-15, 13, 34, 79
15, 50, 26, 25
12, 23, -24, -9
33, 5, 45, 12
6, 8, 38, -7
-31, -11, -31, 41
-26, -5, 15, 7
8, 31, -16, -50
8, -24, -5, 24
-32, -31, 35, 6
3, 63, -58, -8
15, 42, -50, 64
4, -12, -29, 61
-2, -15, -29, 1
-31, -10, 19, -29
4, 16, 24, 6
-24, 27, 26, 16
-6, -7, 43, -15
52, 8, 26, -2
-21, 34, 6, 7
-46, 5, 17, -19
-45, 13, -9, -25
-23, 4, 16, 6
19, 28, 72, 30
36, 29, 30, 24
-8, -33, -25, -22
-42, -34, -57, 8
44, -49, -41, 46
8, 10, -11, -49
-44, 26, -21, -18
-15, -45, -15, 35
-30, -32, -6, -24
-7, -40, -14, 26
-33, -41, 3, 25
-43, -11, 8, -36
1, 26, -28, 2
-12, 15, -20, 0
-1, -24, 23, -15
27, 22, -21, 24
5, 9, -35, 17
-6, -16, 3, 22
12, -15, -43, -13
8, -37, -7, -77
15, 3, 28, -17
23, -31, 3, 24
-13, -26, 5, -15
-9, 41, -2, -39
6, -21, 19, -42
-62, -7, 4, -43
-44, 17, 17, -44
51, -37, 6, -15
13, -9, -29, 11
-30, 45, -20, 24
-11, 4, -10, 52
-12, -54, 25, 20
-10, 22, -14, 6
0, 63, -54, -15
1, 11, -36, 0
4, -20, -26, 31
13, -3, 24, -26
-25, 53, 11, 34
-4, 8, -46, -5
40, -12, 13, -20
10, 29, 46, 50
10, -16, 17, -35
6, 4, 18, -6
18, 13, -24, 12
10, -12, 4, -30
-30, 20, 35, -58
12, 16, -39, -59
34, 27, -48, 12
7, 18, 5, 23
0, -7, -9, 51
-24, -19, -3, 30
-19, -6, 41, -7
21, 8, -28, 75
-4, -2, -40, 48
-14, 27, 11, -35
-7, 2, -22, -16
-33, -23, -15, 17
10, -18, 2, 21
18, -28, -15, 14
5, 24, -7, 19
15, 41, -18, 0
-29, 39, -8, -1
7, 20, 14, 12
21, -29, -28, -4
-3, 8, -49, 6
17, -7, 1, -24
-10, -15, 35, -31
-9, 17, 12, 27
22, -5, -23, 36
22, 1, -8, 55
-1, -19, 30, 69
-8, -12, -29, 1
-35, 10, -87, -34
-35, 4, -9, -10
15, -3, 62, -35
2, 4, 40, -52
-18, 16, -4, -46
-19, -33, -2, -41
1, -14, 8, 20
15, -16, -38, 16
13, -22, -19, -27
26, -1, -12, -44
25, -30, 5, -30
16, -14, 48, -13
-20, -46, -52, -37
-18, -17, -16, -7
-4, 35, 33, 21
-8, -12, -35, 20
6, -18, 13, 18
-19, 6, 36, 21
-20, -7, 24, 6
7, -14, 12, 13
-18, 0, -1, 53
-45, 0, 21, 55
-36, 26, 12, 25
-19, -21, 14, -31
-12, -43, -2, 15
-2, 25, -27, 33
30, 18, -7, -11
3, 26, -4, 38
-29, 20, 4, 30
1, 5, -1, -26
-11, 5, -3, 5
-21, 21, 21, 9
-18, 40, -16, -18
-33, -29, -16, 3
-23, -18, 13, 10
-33, 25, -23, -17
-41, 4, -11, -26
-4, 15, -19, 37
24, -10, -20, 47
-14, -39, 43, 20
-25, 14, 6, 22
32, 30, -15, -27
23, 0, 14, -22
6, -9, 8, 33
4, -24, 20, 29
-5, -5, 27, -2
5, 21, 25, 9
-20, 12, 44, 8
-6, -6, 48, -38
48, 17, 38, -46
26, 10, 16, 24
-25, -54, -40, 12
4, 2, -14, -19
24, 33, 20, 18
4, -21, 6, -63
-30, -1, 25, 11
-45, -31, 4, 71
-33, -59, -36, -57
-16, 0, -15, -18
12, 22, 8, -7
-41, 13, 27, -7
14, 18, 45, 42
46, 8, -14, -28
-43, 19, -15, -32
-2, 21, 30, 30
-21, -45, 63, 10
3, 16, 54, 25
3, 31, -36, 38
-90, -71, 1, -15
-27, 4, 5, 12
30, 28, -76, 33
25, 1, -37, -9
35, 25, 9, 3
22, 15, 4, 12
-3, 56, -3, 12
10, 46, -33, 28
24, 20, -42, 3
8, 37, -10, -15
-4, 3, -50, 18
17, -32, -9, 38
38, -12, 32, -25
29, -7, 2, -29
-14, -50, 11, 10
-16, -32, -14, 8
12, 22, 28, 20
-9, 12, -11, -8
21, 12, -45, 9
26, -10, 40, -13
0, 14, 43, -36
0, 89, 8, 35
-3, -7, -28, -44
-21, -24, 0, -55
-60, 17, 52, 2
-12, -46, 37, -30
28, 24, 11, 30
11, 21, -17, -16
-10, -31, 6, -55
-18, 40, 35, 25
4, 32, -2, -7
0, -1, 30, 2
24, 3, 40, 31
6, -34, 40, 21
-3, -51, 19, 35
11, 22, -56, -20
-46, 52, 7, -8
11, 2, 51, 24
18, 6, 12, -39
-7, 13, -32, -29
22, -8, -31, 7
-22, 12, -20, 2
-11, 37, -10, 7
22, 39, 23, 29
9, 5, -6, -10
-26, -30, -10, -45
-2, 9, -38, 35
17, 37, -28, 31
-8, 29, 15, -5
-29, 18, 23, 6
-51, -10, 63, -20
-17, -7, -9, 15
-17, 1, 4, -4
23, -5, 57, -9
25, 18, -22, 27
-67, 14, 31, -37
-18, 13, 5, -6
29, 35, -71, 29
22, -17, 16, -8
25, -28, 38, -16
-18, -26, -1, -44
-39, -15, 17, -10
7, 41, 15, 32
20, -12, -30, -21
-8, 1, 9, -24
-10, 56, 0, 11
-39, 19, -35, -8
-26, 14, 11, -1
26, 5, 12, 21
0, 11, 23, 2
-23, -5, 26, 0
-18, -45, 19, -3
-14, -19, 42, -34
-20, -8, 44, -3
-37, 0, -14, 46
12, 30, 1, 10
24, 39, 37, -33
-16, 1, -27, 6
-32, 8, 31, -8
-21, 27, 27, -27
-29, -38, -32, 19
-40, -27, -2, -23
17, 11, 4, -33
-7, -34, 13, -25
-28, 7, -6, -14
2, 25, 31, 59
-6, -39, -7, 35
9, 24, -21, -3
-2, -1, 60, -26
-9, -49, 10, -17
16, -3, -26, 15
21, -67, -29, -15
-7, -13, 24, 6
-46, 30, 34, 55
-24, -31, -42, 52
-22, 34, -6, -12
-42, -10, 4, 15
-21, -34, 20, 35
-19, 13, 39, -66
-15, -71, -25, -11
6, -43, 22, 48
10, 13, 44, -21
-2, -6, 19, -25
44, -19, 29, 16
16, -30, -31, -9
-37, -5, -30, -16
11, -6, 1, 9
-39, 4, -25, -47
-46, -2, -28, -2
8, -29, -46, 55
-24, -8, -57, 41
4, -16, 19, 68
18, -38, -1, 3
-7, 18, -45, -12
-7, 53, 28, 12
-28, -17, -21, -4
22, -28, -55, -7
32, -14, 2, -21
-7, -20, 22, 19
-5, -1, 12, -7
-10, -15, -19, -13
35, 20, 54, 23
4, 18, 4, -24
-18, -48, -25, -28
21, -23, 83, 9
-45, 5, -2, 14
-39, 8, -4, 4
6, 10, 49, 16
-38, -11, 2, 11
-9, -12, 4, 0
10, 8, 6, -23
-36, 52, 28, -17
23, 36, 20, -10
41, 17, -32, 9
8, 58, -21, 65
-11, 21, 5, 44
-12, -26, -3, 22
62, -48, -16, -9
9, -38, 35, -8
-39, -1, 30, 0
1, -26, -32, -31
-10, -30, -5, -1
-13, -13, -39, -6
-18, -3, -15, -33
0, -6, 11, -13
8, 0, -24, -11
7, 0, 56, -31
-8, -1, 10, -21
-43, 33, -38, -40
-26, 13, 9, -53
-22, 23, -9, -16
-2, 19, 28, 10
18, -15, 54, 32
-30, 2, 8, 31
-11, -21, -5, 58
-6, -15, -20, -15
-58, 4, -24, -43
-2, 6, -6, 45
35, -2, -36, -23
-23, -21, -59, -48
17, -4, -51, 23
23, 0, -8, 39
-20, 8, 22, 18
22, -24, 1, 56
6, -55, 1, 41
-33, -7, -8, -33
-13, -1, 22, 9
11, 5, 25, 18
-12, 7, -12, 26
-7, 19, -16, 33
-2, -1, -27, 0
-21, -21, -4, 14
-1, 56, -19, 2
-34, 5, -47, -10
-51, -30, -44, 23
-4, 12, -24, 39
-22, -3, 27, 36
-42, 8, -9, 26
-44, 14, -24, 24
-17, 16, 60, 18
20, 11, 35, -32
-22, -1, -13, -22
11, 20, 23, 39
30, 17, 36, 41
14, -31, 14, 31
34, -50, -41, 11
-29, -28, -21, -14
-9, -13, 47, 19
7, -5, 5, 8
-29, 11, -4, -27
30, -17, 27, 20
13, -5, 1, 6
-5, 6, 11, -23
23, -28, -18, 4
2, 33, -12, -5
1, 42, 64, 18
0, -18, 37, 2
28, -18, -22, -43
12, 20, -14, -18
-6, 2, -1, 20
17, -39, 4, 21
-43, -23, 43, -33
-36, -15, 46, 20
31, 10, 1, 28
23, -4, -21, -55
2, -19, -17, 41
-12, -8, -54, 97
-37, -37, -6, 24
-8, -12, 43, -37
30, 26, -10, -51
21, 23, -16, 3
14, -12, -14, -12
-38, 16, 11, -27
-62, 45, -19, 44
-17, -50, -16, 21
-22, -28, 3, -38
-25, 31, -38, -10
-29, 20, -11, 34
-31, 44, -7, 20
2, 10, 29, -8
-22, 35, 27, -6
-22, 58, -10, -8
-32, -24, 13, -26
-63, -28, 7, -3
-3, 22, -29, 57
10, -1, -45, -7
0, -8, 46, -26
21, 26, 46, 56
-11, -6, -41, -6
-5, -33, -3, -20
37, -19, 21, 41
-4, 8, -37, -3
-28, 11, -65, -27
-5, 22, 12, -15
-14, -6, 14, -19
-11, -64, -50, 9
-47, -32, 1, 16
-10, -52, -26, -11
37, -24, -39, 4
-65, 25, 22, 38
-41, -10, -10, 29
28, -16, 3, 16
-61, -29, 39, -20
-39, -3, 13, 4
56, -9, -7, 21
18, -5, -30, -32
-5, 26, -54, 27
-48, -3, -19, 7
-40, 4, -16, -42
33, 6, -30, -2
-19, 19, -7, -1
-18, 16, -12, -2
9, 0, -17, -10
30, 32, -27, -15
14, -6, -43, -8
-59, -27, -36, -13
8, 28, -20, -18
25, 1, -41, -23
-20, -34, -12, 6
53, 34, 35, 10
51, 51, 0, -31
-38, -12, 35, 12
-9, -24, 8, -7
15, -16, -81, -23
-23, 10, -21, 4
10, 10, 1, 14
-22, 12, 27, 24
-46, 36, 83, -25
42, -21, 8, 85
30, -34, -13, 73
-28, -19, -19, -18
-21, 20, -58, 75
3, 39, 1, 22
15, 13, -5, 5
34, 51, -22, 28
19, 37, 37, -29
-1, 28, -51, -16
51, 52, -81, 4
16, 1, 37, 2
-37, -27, -18, -38
-11, 40, -71, 12
-30, 55, -28, 38
-19, 4, -33, -13
15, -21, -12, -1
-14, -12, 6, -25
-42, 31, -22, -40
-47, 43, -1, -6
-22, 21, 13, -4
34, 4, -51, -10
36, -6, -46, 34
-16, -72, 27, -5
-15, -36, 27, -7
22, 62, -12, 49
-9, -3, -9, 2
-36, -28, 7, -18
5, -23, 11, -5
13, 5, 2, 29
-7, 17, -9, 0
-1, -24, -3, 8
-14, 30, -4, 87
-39, 25, 1, 13
-15, -35, 9, -8
16, -23, 29, 2
20, 1, 22, -16
6, 24, -14, 9
18, 7, 18, -33
20, -38, 14, -8
-51, 9, -16, 23
-36, 12, -46, -18
21, -16, -62, -7
-6, 6, 44, 4
-15, -20, 40, 33
